cod_variedad,cod_articulo,cod_subclase,cod_clase,cod_subgrupo,cod_grupo
1292,56115,,,,
1293,56121,5612,561,56,5
1294,56121,,,,
1295,56121,5612,561,56,5
1298,56121,,,,
1299,56121,5612,561,56,5
1301,43111,4311,431,43,4
1302,56121,5612,561,56,5
1303,56121,5612,561,56,5
1304,56121,,,,
1305,56121,5612,561,56,5
1308,56121,,,,
1310,56121,5612,561,56,5
1311,56121,5612,561,56,5
1312,56211,5621,562,56,5
1313,56211,5621,562,56,5
1314,56211,5621,562,56,5
1315,56211,5621,562,56,5
1316,56211,5621,562,56,5
1317,56211,5621,562,56,5
1318,56211,5621,562,56,5
1319,56211,5621,562,56,5
1320,56211,5621,562,56,5
1321,127111,12711,1271,127,12
1323,56211,,,,
1324,56211,,,,
1325,61111,6111,611,61,6
1326,61111,,,,
1328,61111,6111,611,61,6
1329,61111,6111,611,61,6
1331,61111,6111,611,61,6
1332,61111,6111,611,61,6
1334,61111,6111,611,61,6
1336,61111,6111,611,61,6
1338,61111,6111,611,61,6
1340,61121,6112,611,61,6
1341,61121,6112,611,61,6
1342,61121,6112,611,61,6
1343,61121,6112,611,61,6
1344,61131,6113,611,61,6
1345,61131,6113,611,61,6
1346,61131,6113,611,61,6
1347,61131,6113,611,61,6
1348,61131,6113,611,61,6
1349,61131,6113,611,61,6
1350,61131,6113,611,61,6
1351,61131,6113,611,61,6
1352,61131,6113,611,61,6
1354,61131,6113,611,61,6
1355,61131,6113,611,61,6
1356,61131,6113,611,61,6
1358,61131,6113,611,61,6
1359,61131,6113,611,61,6
1360,61131,6113,611,61,6
1361,61171,6117,611,61,6
1363,61141,6114,611,61,6
1364,61141,6114,611,61,6
1366,61141,6114,611,61,6
1369,61141,6114,611,61,6
1371,61141,6114,611,61,6
1372,61141,6114,611,61,6
1373,61141,6114,611,61,6
1374,61141,6114,611,61,6
1375,61141,,,,
1376,61151,6115,611,61,6
1377,61151,,,,
1378,61151,6115,611,61,6
1379,61151,6115,611,61,6
1380,61151,6115,611,61,6
1381,61151,6115,611,61,6
1382,61151,6115,611,61,6
1383,61151,6115,611,61,6
1384,61151,6115,611,61,6
1387,61151,6115,611,61,6
1389,61151,6115,611,61,6
1390,61151,6115,611,61,6
1392,61151,,,,
1393,61151,6115,611,61,6
1394,61161,6116,611,61,6
1395,61161,6116,611,61,6
1396,61161,,,,
1397,61161,,,,
1398,61161,,,,
1399,61161,,,,
1400,61161,6116,611,61,6
1401,61161,,,,
1402,61161,,,,
1403,61171,,,,
1404,61121,6112,611,61,6
1405,61171,,,,
1406,61171,,,,
1407,61171,,,,
1408,61171,,,,
1409,61171,6117,611,61,6
1410,61171,6117,611,61,6
1411,61171,,,,
1412,61171,,,,
1413,61171,,,,
1414,61171,,,,
1415,61171,6117,611,61,6
1416,61171,6117,611,61,6
1417,61171,,,,
1418,61161,6116,611,61,6
1419,61171,,,,
1421,61121,6112,611,61,6
1422,61171,,,,
1423,61171,,,,
1424,61171,,,,
1425,61171,,,,
1426,61171,6117,611,61,6
1427,61171,,,,
1428,61171,,,,
1429,61171,6117,611,61,6
1430,61171,,,,
1431,61171,,,,
1432,62311,6231,623,62,6
1433,61171,6117,611,61,6
1434,61171,,,,
1435,61171,,,,
1436,61171,6117,611,61,6
1437,61171,,,,
1438,61171,,,,
1439,61171,6117,611,61,6
1441,61171,,,,
1442,61171,,,,
1443,61171,,,,
1444,61171,6117,611,61,6
1445,61171,,,,
1446,61171,6117,611,61,6
1447,61171,6117,611,61,6
1448,61171,,,,
1449,61171,6117,611,61,6
1450,61171,6117,611,61,6
1451,61171,6117,611,61,6
1452,61171,,,,
1453,61171,,,,
1454,61171,,,,
1455,61171,6117,611,61,6
1456,61171,,,,
1457,61171,6117,611,61,6
1458,61171,6117,611,61,6
1459,61171,6117,611,61,6
1460,61171,6117,611,61,6
1461,61171,6117,611,61,6
1462,61171,,,,
1463,61171,6117,611,61,6
1464,61171,6117,611,61,6
1465,61171,,,,
1466,61171,,,,
1467,61171,,,,
1468,61171,,,,
1469,61171,6117,611,61,6
1470,61171,,,,
1471,61171,,,,
1472,61171,,,,
1473,61171,,,,
1474,61171,,,,
1475,61171,6117,611,61,6
1476,61171,6117,611,61,6
1477,61171,,,,
1478,61171,,,,
1479,61171,,,,
1480,61171,,,,
1481,61171,,,,
1482,61171,,,,
1483,61121,6112,611,61,6
1484,61171,,,,
1485,61171,,,,
1486,61171,,,,
1487,61171,,,,
1488,61171,6117,611,61,6
1489,61171,,,,
1490,61171,,,,
1491,61141,6114,611,61,6
1492,61171,,,,
1493,61171,,,,
1494,61171,,,,
1495,61171,,,,
1496,61171,6117,611,61,6
1497,61141,6114,611,61,6
1498,61171,,,,
1499,61121,6112,611,61,6
1500,61171,,,,
1501,61121,6112,611,61,6
1502,61171,,,,
1503,61171,,,,
1504,61171,6117,611,61,6
1505,61171,,,,
1506,61171,,,,
1507,61171,,,,
1508,61171,6117,611,61,6
1509,61171,,,,
1510,61171,,,,
1511,61171,,,,
1512,61171,,,,
1513,61171,,,,
1514,61171,6117,611,61,6
1515,61171,,,,
1516,61171,,,,
1517,61171,,,,
1518,61171,6117,611,61,6
1519,61171,6117,611,61,6
1520,61171,6117,611,61,6
1521,61171,6117,611,61,6
1522,61171,,,,
1523,61171,6117,611,61,6
1524,61171,,,,
1525,61171,,,,
1526,61171,,,,
1527,61171,,,,
1528,61171,,,,
1529,61171,,,,
1530,61211,6121,612,61,6
1531,61211,6121,612,61,6
1532,61211,6121,612,61,6
1533,61211,6121,612,61,6
1534,61211,6121,612,61,6
1535,61211,6121,612,61,6
1536,61211,6121,612,61,6
1537,61211,6121,612,61,6
1538,61211,6121,612,61,6
1539,61211,,,,
1540,61211,,,,
1541,61211,,,,
1543,61211,6121,612,61,6
1544,61211,6121,612,61,6
1545,61211,,,,
1546,61211,,,,
1547,61211,,,,
1548,61211,6121,612,61,6
1549,61211,6121,612,61,6
1551,61311,,,,
1552,61311,,,,
1553,61311,,,,
1554,61311,6131,613,61,6
1555,61311,,,,
1556,61311,6131,613,61,6
1557,61311,6131,613,61,6
1558,61311,,,,
1559,61311,6131,613,61,6
1560,61311,6131,613,61,6
1561,61311,6131,613,61,6
1562,61311,6131,613,61,6
1563,61311,,,,
1564,62111,6211,621,62,6
1565,62111,6211,621,62,6
1566,62111,6211,621,62,6
1567,62111,6211,621,62,6
1568,62111,6211,621,62,6
1569,62111,6211,621,62,6
1570,62111,6211,621,62,6
1571,62111,6211,621,62,6
1572,62111,6211,621,62,6
1573,62111,6211,621,62,6
1574,62111,,,,
1575,62111,,,,
1576,62111,,,,
1577,62311,6231,623,62,6
1578,62111,,,,
1579,62311,,,,
1580,62111,,,,
1581,62211,6221,622,62,6
1582,62211,6221,622,62,6
1583,62211,6221,622,62,6
1584,62211,6221,622,62,6
1585,62211,6221,622,62,6
1586,62211,6221,622,62,6
1587,62211,6221,622,62,6
1588,62211,6221,622,62,6
1589,62211,6221,622,62,6
1590,62311,6231,623,62,6
1591,62311,6231,623,62,6
1592,62311,6231,623,62,6
1593,62311,6231,623,62,6
1594,62311,6231,623,62,6
1595,62311,6231,623,62,6
1596,62311,,,,
1597,62311,6231,623,62,6
1598,62311,6231,623,62,6
1599,62311,6231,623,62,6
1600,62311,6231,623,62,6
1601,62311,6231,623,62,6
1602,62311,,,,
1603,62311,6231,623,62,6
1604,62311,6231,623,62,6
1605,62311,6231,623,62,6
1606,62311,6231,623,62,6
1607,62311,6231,623,62,6
1608,62311,,,,
1609,62311,6231,623,62,6
1610,62311,6231,623,62,6
1611,62311,6231,623,62,6
1612,62311,6231,623,62,6
1613,62311,,,,
1614,62311,6231,623,62,6
1616,62311,6231,623,62,6
1617,62311,6231,623,62,6
1618,62311,6231,623,62,6
1619,62311,6231,623,62,6
1620,62311,6231,623,62,6
1621,62311,6231,623,62,6
1622,62311,6231,623,62,6
1623,62311,6231,623,62,6
1624,62311,6231,623,62,6
1625,62311,6231,623,62,6
1626,62311,6231,623,62,6
1627,62311,6231,623,62,6
1628,62311,6231,623,62,6
1629,62311,6231,623,62,6
1630,62311,6231,623,62,6
1631,62311,6231,623,62,6
1632,62311,6231,623,62,6
1633,62111,6211,621,62,6
1634,62311,,,,
1635,62311,6231,623,62,6
1636,62311,,,,
1638,62311,6231,623,62,6
1639,62311,6231,623,62,6
1640,62311,6231,623,62,6
1641,62311,,,,
1642,62311,,,,
1643,62311,6231,623,62,6
1644,62311,,,,
1645,63111,6311,631,63,6
1646,62311,6231,623,62,6
1647,63111,6311,631,63,6
1648,63111,6311,631,63,6
1649,63111,6311,631,63,6
1650,63111,6311,631,63,6
1651,63111,6311,631,63,6
1652,63111,6311,631,63,6
1653,63111,6311,631,63,6
1654,63111,,,,
1655,71111,7111,711,71,7
1656,71111,7111,711,71,7
1657,71111,7111,711,71,7
1658,71111,7111,711,71,7
1659,71211,7121,712,71,7
1660,71211,7121,712,71,7
1661,71211,,,,
1662,71211,,,,
1663,71211,,,,
1664,201118,20111,2011,201,20
1665,72111,,,,
1666,72111,7211,721,72,7
1667,72111,7211,721,72,7
1668,72111,7211,721,72,7
1669,72111,7211,721,72,7
1671,72111,7211,721,72,7
1672,72111,7211,721,72,7
1673,72111,7211,721,72,7
1674,72111,7211,721,72,7
1675,72111,7211,721,72,7
1676,72111,7211,721,72,7
1677,72111,7211,721,72,7
1678,72111,7211,721,72,7
1679,72111,7211,721,72,7
1680,72111,7211,721,72,7
1681,72111,7211,721,72,7
1682,72111,7211,721,72,7
1683,72111,7211,721,72,7
1684,72111,7211,721,72,7
1685,72111,,,,
1686,72111,7211,721,72,7
1687,72111,7211,721,72,7
1688,72111,7211,721,72,7
1689,72111,7211,721,72,7
1690,72111,,,,
1691,72111,,,,
1693,72111,,,,
1694,72211,7221,722,72,7
1695,72211,7221,722,72,7
1696,72211,7221,722,72,7
1697,72211,7221,722,72,7
1698,72211,7221,722,72,7
1699,72211,,,,
1700,72212,,,,
1701,72212,,,,
1702,72212,7221,722,72,7
1703,72212,7221,722,72,7
1704,72212,7221,722,72,7
1705,72212,,,,
1706,72311,,,,
1707,72311,7231,723,72,7
1708,72311,7231,723,72,7
1709,72311,7231,723,72,7
1710,72311,,,,
1711,72311,7231,723,72,7
1712,72311,7231,723,72,7
1713,72311,7231,723,72,7
1714,72311,7231,723,72,7
1715,72311,7231,723,72,7
1716,72311,7231,723,72,7
1717,72311,,,,
1718,72311,7231,723,72,7
1719,72311,7231,723,72,7
1720,72411,7241,724,72,7
1721,72411,7241,724,72,7
1722,72411,7241,724,72,7
1724,72411,7241,724,72,7
1725,72411,7241,724,72,7
1726,72411,,,,
1727,73111,7311,731,73,7
1728,73211,7321,732,73,7
1729,73211,7321,732,73,7
1730,73211,7321,732,73,7
1731,73211,7321,732,73,7
1732,73211,7321,732,73,7
1733,73211,7321,732,73,7
1734,73211,,,,
1735,73211,,,,
1736,73211,7321,732,73,7
1737,73211,,,,
1738,73211,,,,
1739,73211,,,,
1740,73221,,,,
1741,73221,7322,732,73,7
1742,73221,7322,732,73,7
1743,73221,7322,732,73,7
1744,73221,7322,732,73,7
1745,73221,7322,732,73,7
1746,73221,7322,732,73,7
1747,73221,7322,732,73,7
1748,73221,,,,
1749,73611,7361,736,73,7
1750,73221,,,,
1751,73222,7322,732,73,7
1752,73311,7331,733,73,7
1753,73411,7341,734,73,7
1754,73511,7351,735,73,7
1755,73611,,,,
1756,73611,,,,
1757,73611,,,,
1758,81111,8111,811,81,8
1759,82111,8211,821,82,8
1760,82111,8211,821,82,8
1761,82111,,,,
1762,82111,8211,821,82,8
1763,82111,8211,821,82,8
1764,82111,,,,
1765,83111,8311,831,83,8
1766,83111,8311,831,83,8
1767,83111,,,,
1768,83111,,,,
1769,83111,8311,831,83,8
1770,83111,8311,831,83,8
1771,83111,8311,831,83,8
1772,83111,,,,
1773,83121,,,,
1774,83121,8312,831,83,8
1775,83121,,,,
1776,83121,,,,
1777,83121,8312,831,83,8
1778,83121,,,,
1779,83122,,,,
1780,83122,8312,831,83,8
1781,83122,,,,
1782,83122,,,,
1783,83122,,,,
1784,83122,,,,
1785,83122,,,,
1786,91111,,,,
1787,91111,9111,911,91,9
1788,91111,9111,911,91,9
1789,91111,9111,911,91,9
1790,91111,,,,
1791,91111,,,,
1792,91111,9111,911,91,9
1793,91111,9111,911,91,9
1794,91111,,,,
1795,91112,9111,911,91,9
1796,91112,9111,911,91,9
1797,91112,,,,
1798,91112,,,,
1799,91112,9111,911,91,9
1800,91112,9111,911,91,9
1801,91121,,,,
1802,91121,9112,911,91,9
1803,91122,9112,911,91,9
1804,91122,,,,
1805,91122,,,,
1806,91211,9121,912,91,9
1807,91211,9121,912,91,9
1808,53121,5312,531,53,5
1809,91311,9131,913,91,9
1810,91311,9131,913,91,9
1811,91311,9131,913,91,9
1812,91311,,,,
1813,91311,9131,913,91,9
1814,91311,9131,913,91,9
1815,91311,9131,913,91,9
1816,91311,9131,913,91,9
1817,91311,9131,913,91,9
1818,91112,9111,911,91,9
1819,91311,9131,913,91,9
1820,91311,9131,913,91,9
1821,91311,,,,
1822,91311,,,,
1823,91411,,,,
1824,91411,9141,914,91,9
1825,91411,9141,914,91,9
1826,91421,,,,
1827,91421,,,,
1828,91421,9142,914,91,9
1829,91421,9142,914,91,9
1830,91421,,,,
1831,91511,9151,915,91,9
1832,91511,,,,
1833,91511,,,,
1834,91511,9151,915,91,9
1835,91511,9151,915,91,9
1836,92211,,,,
1837,92211,9221,922,92,9
1838,93111,9311,931,93,9
1839,93111,9311,931,93,9
1840,93111,9311,931,93,9
1841,93111,9311,931,93,9
1842,93111,,,,
1843,93111,,,,
1844,93111,9311,931,93,9
1845,93111,,,,
1846,93111,9311,931,93,9
1847,93111,9311,931,93,9
1848,93111,9311,931,93,9
1849,93111,9311,931,93,9
1850,93111,9311,931,93,9
1851,93111,,,,
1852,93111,9311,931,93,9
1853,93111,9311,931,93,9
1854,93111,9311,931,93,9
1855,93111,9311,931,93,9
1856,93111,9311,931,93,9
1857,93111,,,,
1858,93111,,,,
1859,93111,9311,931,93,9
1860,93111,9311,931,93,9
1861,93111,9311,931,93,9
1862,93111,9311,931,93,9
1863,93111,9311,931,93,9
1864,93111,9311,931,93,9
1865,93111,9311,931,93,9
1866,93111,9311,931,93,9
1867,93111,9311,931,93,9
1868,93111,9311,931,93,9
1869,93111,,,,
1870,93111,,,,
1871,93111,,,,
1872,93111,,,,
1873,93211,9321,932,93,9
1874,93211,9321,932,93,9
1875,93211,9321,932,93,9
1876,93211,,,,
1877,93211,9321,932,93,9
1878,93211,9321,932,93,9
1879,93211,9321,932,93,9
1880,93211,,,,
1881,71311,7131,713,71,7
1882,93211,,,,
1883,93211,9321,932,93,9
1884,93211,,,,
1885,93211,,,,
1886,93211,,,,
1887,93311,,,,
1888,93311,9331,933,93,9
1889,93311,9331,933,93,9
1890,93311,,,,
1891,93311,9331,933,93,9
1892,93411,9341,934,93,9
1893,93411,,,,
1894,93411,9341,934,93,9
1895,93411,,,,
1896,93411,9341,934,93,9
1897,93411,,,,
1898,93411,,,,
1899,93411,,,,
1900,93511,9351,935,93,9
1901,93511,9351,935,93,9
1902,93511,9351,935,93,9
1903,94111,9411,941,94,9
1904,94111,9411,941,94,9
1905,94111,,,,
1906,94121,,,,
1907,94121,,,,
1908,94121,9412,941,94,9
1909,94121,9412,941,94,9
1910,105111,10511,1051,105,10
1911,105111,10511,1051,105,10
1912,105111,10511,1051,105,10
1913,94211,,,,
1914,94211,9421,942,94,9
1915,94211,,,,
1916,94211,9421,942,94,9
1917,94211,9421,942,94,9
1918,94211,9421,942,94,9
1919,94211,,,,
1920,94211,9421,942,94,9
1921,94221,,,,
1922,93111,,,,
1923,94221,9422,942,94,9
1924,94231,9423,942,94,9
1925,94231,,,,
1926,94231,9423,942,94,9
1927,83111,8311,831,83,8
1928,94231,9423,942,94,9
1929,94231,9423,942,94,9
1930,94311,9431,943,94,9
1931,94311,9431,943,94,9
1932,94311,9431,943,94,9
1933,94311,9431,943,94,9
1938,94311,9431,943,94,9
1939,94311,9431,943,94,9
1940,94311,9431,943,94,9
1941,94311,9431,943,94,9
1942,94311,,,,
1943,95111,,,,
1944,95111,,,,
1945,95111,9511,951,95,9
1946,95111,,,,
1947,95111,9511,951,95,9
1948,95111,9511,951,95,9
1949,95111,9511,951,95,9
1950,95111,9511,951,95,9
1951,95111,9511,951,95,9
1952,95221,,,,
1953,95111,,,,
1954,95121,9512,951,95,9
1955,95121,9512,951,95,9
1956,95121,9512,951,95,9
1957,95121,9512,951,95,9
1958,95121,9512,951,95,9
1959,95121,,,,
1960,95211,9521,952,95,9
1961,95211,,,,
1962,95221,9522,952,95,9
1963,95221,,,,
1964,95221,9522,952,95,9
1965,95221,,,,
1966,95221,9522,952,95,9
1967,95221,,,,
1968,95311,,,,
1969,95311,,,,
1970,95311,,,,
1971,95311,,,,
1972,95311,,,,
1973,95411,,,,
1974,95411,,,,
1975,95411,,,,
1976,95411,,,,
1977,95411,,,,
1978,95411,,,,
1979,95411,,,,
1980,95411,,,,
1981,95411,,,,
1982,95411,9541,954,95,9
1983,95411,,,,
1984,95411,9541,954,95,9
1985,95411,,,,
1986,121321,12132,1213,121,12
1987,95411,,,,
1988,95411,9541,954,95,9
1989,95411,,,,
1990,96111,9611,961,96,9
1991,96111,9611,961,96,9
1992,96111,,,,
1993,96111,9611,961,96,9
1994,96111,,,,
1995,101111,10111,1011,101,10
1996,101111,10111,1011,101,10
1997,101111,,,,
1998,101121,10112,1011,101,10
1999,101121,10112,1011,101,10
2000,62111,,,,
2001,101121,,,,
2002,102111,10211,1021,102,10
2003,102111,10211,1021,102,10
2004,102111,10211,1021,102,10
2005,102111,10211,1021,102,10
2006,102111,,,,
2007,103111,,,,
2008,103111,10311,1031,103,10
2009,104111,,,,
2010,104111,,,,
2011,104111,,,,
2012,104111,10411,1041,104,10
2013,104111,,,,
2014,105111,,,,
2015,105111,10511,1051,105,10
2016,105111,10511,1051,105,10
2017,105111,,,,
2018,105111,10511,1051,105,10
2019,105111,10511,1051,105,10
2020,105111,10511,1051,105,10
2021,105111,,,,
2022,105111,10511,1051,105,10
2023,105111,,,,
2024,111121,11112,1111,111,11
2025,111121,11112,1111,111,11
2026,111121,11112,1111,111,11
2027,111121,11112,1111,111,11
2028,111121,11112,1111,111,11
2029,111121,11112,1111,111,11
2030,111121,11112,1111,111,11
2031,111121,11112,1111,111,11
2032,111121,,,,
2033,111121,11112,1111,111,11
2034,111121,11112,1111,111,11
2035,111121,11112,1111,111,11
2036,111121,11112,1111,111,11
2037,111121,11112,1111,111,11
2038,111121,11112,1111,111,11
2041,111121,,,,
2042,111121,11112,1111,111,11
2043,111121,,,,
2044,111121,11112,1111,111,11
2045,111121,11112,1111,111,11
2048,111121,11112,1111,111,11
2049,111121,,,,
2050,111121,11112,1111,111,11
2051,111121,11112,1111,111,11
2052,111121,11112,1111,111,11
2053,111121,11112,1111,111,11
2054,111121,11112,1111,111,11
2056,111121,11112,1111,111,11
2057,111121,11112,1111,111,11
2058,111121,11112,1111,111,11
2059,111121,11112,1111,111,11
2060,111121,11112,1111,111,11
2061,111121,11112,1111,111,11
2062,111121,11112,1111,111,11
2064,111121,11112,1111,111,11
2065,111121,11112,1111,111,11
2066,111121,11112,1111,111,11
2067,111121,11112,1111,111,11
2068,111121,11112,1111,111,11
2069,111121,11112,1111,111,11
2070,111121,11112,1111,111,11
2071,111121,11112,1111,111,11
2072,111121,11112,1111,111,11
2073,111121,11112,1111,111,11
2074,111121,11112,1111,111,11
2075,111121,11112,1111,111,11
2076,111121,11112,1111,111,11
2077,111121,11112,1111,111,11
2078,111121,11112,1111,111,11
2079,111121,11112,1111,111,11
2080,111121,11112,1111,111,11
2081,111121,11112,1111,111,11
2082,111121,11112,1111,111,11
2083,111121,11112,1111,111,11
2086,111121,11112,1111,111,11
2087,111121,11112,1111,111,11
2088,111121,11112,1111,111,11
2089,111121,11112,1111,111,11
2090,111121,11112,1111,111,11
2091,111121,11112,1111,111,11
2092,111121,11112,1111,111,11
2093,111121,11112,1111,111,11
2094,111121,11112,1111,111,11
2095,111121,11112,1111,111,11
2096,111121,11112,1111,111,11
2097,111121,11112,1111,111,11
2098,111121,11112,1111,111,11
2099,111121,11112,1111,111,11
2100,111121,11112,1111,111,11
2101,111121,11112,1111,111,11
2102,111121,11112,1111,111,11
2103,111121,11112,1111,111,11
2104,111121,11112,1111,111,11
2105,111121,11112,1111,111,11
2106,111121,11112,1111,111,11
2107,111121,11112,1111,111,11
2108,111121,11112,1111,111,11
2109,111121,11112,1111,111,11
2110,111121,11112,1111,111,11
2111,111121,11112,1111,111,11
2112,111121,11112,1111,111,11
2113,111121,11112,1111,111,11
2114,111121,11112,1111,111,11
2115,111121,11112,1111,111,11
2116,111121,11112,1111,111,11
2117,111121,11112,1111,111,11
2118,111121,11112,1111,111,11
2119,111121,11112,1111,111,11
2120,111121,11112,1111,111,11
2124,111121,11112,1111,111,11
2125,111121,11112,1111,111,11
2126,111121,11112,1111,111,11
2128,111121,11112,1111,111,11
2129,111121,11112,1111,111,11
2131,111121,11112,1111,111,11
2132,111121,11112,1111,111,11
2133,111121,11112,1111,111,11
2134,111121,11112,1111,111,11
2135,111121,11112,1111,111,11
2136,111121,11112,1111,111,11
2137,111121,11112,1111,111,11
2138,111121,11112,1111,111,11
2140,11113,1111,111,11,1
2141,11113,1111,111,11,1
2142,111121,,,,
2143,111121,11112,1111,111,11
2144,111121,11112,1111,111,11
2145,111121,11112,1111,111,11
2146,111121,11112,1111,111,11
2150,111121,11112,1111,111,11
2151,111121,11112,1111,111,11
2152,111121,11112,1111,111,11
2154,111121,11112,1111,111,11
2155,111121,11112,1111,111,11
2156,111121,11112,1111,111,11
2157,111121,11112,1111,111,11
2158,111121,11112,1111,111,11
2159,111121,11112,1111,111,11
2160,111121,11112,1111,111,11
2161,111121,11112,1111,111,11
2162,111121,,,,
2163,111121,11112,1111,111,11
2164,111121,11112,1111,111,11
2165,111121,11112,1111,111,11
2166,111121,11112,1111,111,11
2167,111121,11112,1111,111,11
2168,111121,11112,1111,111,11
2169,111121,11112,1111,111,11
2170,111121,11112,1111,111,11
2172,111121,,,,
2173,11113,1111,111,11,1
2175,111121,11112,1111,111,11
2176,111121,11112,1111,111,11
2178,11821,1182,118,11,1
2179,111121,11112,1111,111,11
2180,111121,11112,1111,111,11
2181,111121,11112,1111,111,11
2182,111121,11112,1111,111,11
2183,111121,11112,1111,111,11
2184,111121,11112,1111,111,11
2185,111121,11112,1111,111,11
2186,111121,11112,1111,111,11
2187,111121,11112,1111,111,11
2188,111121,11112,1111,111,11
2189,111121,11112,1111,111,11
2190,111121,11112,1111,111,11
2191,111121,11112,1111,111,11
2192,111121,11112,1111,111,11
2193,111121,11112,1111,111,11
2194,111121,11112,1111,111,11
2195,111121,11112,1111,111,11
2196,111121,11112,1111,111,11
2198,111121,11112,1111,111,11
2199,11451,1145,114,11,1
2200,111121,11112,1111,111,11
2201,111121,11112,1111,111,11
2202,111121,11112,1111,111,11
2203,111121,11112,1111,111,11
2204,111121,11112,1111,111,11
2205,111121,11112,1111,111,11
2206,111121,11112,1111,111,11
2207,111121,11112,1111,111,11
2208,111121,11112,1111,111,11
2209,111121,11112,1111,111,11
2210,111121,11112,1111,111,11
2211,111121,,,,
2212,111121,11112,1111,111,11
2213,111121,,,,
2214,111121,11112,1111,111,11
2215,111121,11112,1111,111,11
2216,111121,11112,1111,111,11
2217,111121,11112,1111,111,11
2218,111121,11112,1111,111,11
2219,111121,11112,1111,111,11
2221,111121,11112,1111,111,11
2223,111121,11112,1111,111,11
2224,111121,11112,1111,111,11
2225,111121,11112,1111,111,11
2226,111121,11112,1111,111,11
2228,111121,11112,1111,111,11
2229,111121,11112,1111,111,11
2230,111121,11112,1111,111,11
2231,111121,,,,
2232,111121,,,,
2233,111121,11112,1111,111,11
2234,111121,11112,1111,111,11
2235,111121,11112,1111,111,11
2236,111121,11112,1111,111,11
2237,111121,11112,1111,111,11
2238,111121,11112,1111,111,11
2239,111121,11112,1111,111,11
2240,111121,11112,1111,111,11
2241,111121,11112,1111,111,11
2242,111121,11112,1111,111,11
2243,111121,11112,1111,111,11
2244,111121,11112,1111,111,11
2245,111121,11112,1111,111,11
2246,111121,11112,1111,111,11
2247,111121,11112,1111,111,11
2248,111121,11112,1111,111,11
2249,111121,11112,1111,111,11
2253,111121,11112,1111,111,11
2256,111121,11112,1111,111,11
2258,111121,11112,1111,111,11
2259,111121,11112,1111,111,11
2261,111121,11112,1111,111,11
2262,111121,11112,1111,111,11
2263,111121,11112,1111,111,11
2266,111121,,,,
2267,111121,11112,1111,111,11
2268,111121,11112,1111,111,11
2269,111121,11112,1111,111,11
2270,111121,11112,1111,111,11
2271,111121,,,,
2272,111121,11112,1111,111,11
2277,112111,,,,
2279,112111,,,,
2281,112111,,,,
2282,121111,12111,1211,121,12
2283,121111,12111,1211,121,12
2284,121111,12111,1211,121,12
2285,121111,12111,1211,121,12
2286,121111,12111,1211,121,12
2287,121111,12111,1211,121,12
2288,121111,12111,1211,121,12
2289,121111,12111,1211,121,12
2290,121111,12111,1211,121,12
2291,121111,,,,
2292,121111,12111,1211,121,12
2293,121111,12111,1211,121,12
2294,121111,12111,1211,121,12
2295,121111,12111,1211,121,12
2296,121111,12111,1211,121,12
2297,121121,12112,1211,121,12
2298,121121,12112,1211,121,12
2299,121111,12111,1211,121,12
2300,121111,12111,1211,121,12
2301,121121,,,,
2302,121211,12121,1212,121,12
